t,net_profit,total_reward,total_revenue,total_waiting_cost,total_travel_cost,total_trips,total_requests,total_exit_cost,reward_period_0,profit_period_0,reward_period_1,profit_period_1,reward_period_2,profit_period_2,reward_period_3,profit_period_3,reward_period_4,profit_period_4,reward_period_5,profit_period_5,reward_period_6,profit_period_6,reward_period_7,profit_period_7
3399.38,33114.90200000216,1896.783320771664,85558.5500000001,19918.202906739294,44631.90955813128,15177,57032,19111.654214355814,-8982.878981705042,890.6620000000015,-5500.8447278524145,378.8239999999998,-1353.7741053182338,1943.5360000000098,3614.0675695481063,4942.985999999949,4655.648736658951,6654.895999999917,7993.034262681271,8423.437999999927,1949.079754965462,5828.489999999861,-477.5491882064778,4052.069999999944
3519.3344444444447,35258.582000001144,1866.7928369386166,90996.71999999994,21308.929870941523,47516.03954157929,16218,59719,20304.957750538495,-9299.447830228512,970.1120000000018,-5879.194300245539,378.8239999999998,-1515.311923042138,2079.2860000000096,3798.517377703927,5300.757999999939,4891.652994801621,7120.813999999907,8433.892389966359,8940.18199999998,2016.5385138902645,6164.545999999845,-579.8543859073894,4304.059999999935
3567.347222222222,39839.267999998985,1701.1686400050594,102798.27999999984,23833.18826458749,54270.52692072595,18520,66616,22993.39617467816,-10283.087013432365,1180.1060000000045,-6774.09939965228,419.48999999999984,-1853.6912831256973,2353.7180000000044,4110.666399268754,5921.345999999922,5200.932365942683,7856.933999999882,9258.62878153512,9904.042000000056,2564.692646362872,7132.3719999998,-522.8738568941199,5071.259999999906
3688.3358333333335,41825.89999999787,1831.3010438121757,107983.94999999997,24742.03762718002,57260.120964800386,19520,69664,24150.49036420346,-10749.209516625606,1202.124000000005,-7137.8700633757235,448.6399999999998,-1918.9415746227064,2515.2059999999988,4059.9165813017744,6157.561999999911,5389.415867595536,8230.915999999874,9675.128752446239,10348.922000000082,3012.957215431506,7578.471999999783,-500.0962183389531,5344.057999999896
3736.337777777778,47101.29199999574,4877.052095900455,122542.9899999999,26821.25478277292,63872.773390888586,21927,77710,26971.909730432984,-11620.38533468818,1339.804000000006,-7923.256331420369,479.4059999999997,-2176.9013768089435,2802.2579999999925,4491.929452870255,6860.155999999888,6108.937088340421,9170.669999999971,10881.983813485751,11533.764000000176,5237.688840602012,8936.121999999812,-122.94405648057496,5979.11199999987
3856.3527777777776,49893.63799999476,7097.603717806696,130616.97000000022,27867.293656733273,67287.37435382715,23198,81626,28364.69827162701,-11890.961505713034,1407.7580000000062,-8315.735081420396,479.4059999999997,-2291.3238204625923,2942.10399999999,4733.572806122911,7179.795999999878,6295.988525346003,9514.476000000013,11889.47179893476,12245.30600000022,6873.546781615523,9832.643999999866,-196.95578661655972,6292.147999999858
3904.357595486111,55540.23199999261,9127.264229983817,145414.9500000002,30645.643459707655,74235.50916638182,25730,88072,31406.533143920395,-12840.174831717364,1458.1320000000067,-9134.877254982392,488.4759999999997,-2608.2751458958023,3221.8399999999824,5386.919780777815,7975.637999999858,7023.779869928358,10611.224000000117,13496.684648349565,13698.492000000295,8283.40753617713,11165.628000000004,-480.20037265359736,6920.801999999828
4024.343888888889,58640.68399999115,9289.942139726103,153385.60000000012,32633.159767159254,78143.57020908331,27191,91095,33318.9278840254,-13261.064135929973,1526.646000000007,-9552.998376502992,503.80999999999966,-2929.443316694245,3313.6299999999806,5375.11968318099,8332.067999999874,7112.618656027264,11092.968000000183,14205.976457685794,14511.232000000344,8671.090746706313,11934.548000000113,-331.357574747182,7425.781999999808
4072.3460715854194,65605.8659999883,4500.032851989859,171027.43000000095,41468.62519036662,87466.3348626089,30287,98308,37592.43709502825,-14325.064710661307,1840.730000000012,-10568.707240383399,572.6299999999998,-3694.9371971665587,3559.001999999978,5632.062144361434,9297.831999999953,7132.391646556602,12223.588000000263,14327.341139492826,16085.22000000043,7753.486990249783,13556.008000000305,-1756.5399204597252,8470.855999999822
4192.331111111111,69052.58199998675,-2215.3478360141366,179771.06999999998,49493.392650140755,92941.93283142048,31854,101887,39551.09235444687,-15562.427603029371,2236.1900000000082,-11899.049691775524,757.3080000000004,-4426.211717011306,3634.2559999999776,5444.127231742312,9722.409999999994,6708.724780008812,12722.896000000297,13321.957415214203,16715.652000000468,6497.572115702924,14262.894000000386,-2300.0403668663726,9000.975999999906
