t,net_profit,total_reward,total_revenue,total_waiting_cost,total_travel_cost,total_trips,total_requests,total_exit_cost,reward_period_0,profit_period_0,reward_period_1,profit_period_1,reward_period_2,profit_period_2,reward_period_3,profit_period_3,reward_period_4,profit_period_4,reward_period_5,profit_period_5,reward_period_6,profit_period_6,reward_period_7,profit_period_7
2847.33,7291.444428071175,10430.655829308715,52488.81000000041,16700.989135221378,13311.79760665556,8607,24085,12045.367428814348,-3362.3977529847116,287.5183108879293,-2065.4497114664287,126.78099407522491,170.07630349277704,300.8177840318191,1996.7022131465974,561.4131881051613,4394.281834727291,1067.4965598856602,5806.679635574373,1954.6623569991866,2889.4704423436083,1996.8473752667373,601.2928644750614,995.9078588194373
2895.3322222222223,10642.622952549658,10011.459625310155,65784.19000000047,22126.923910817884,18193.611023665544,10906,29461,15452.195440206242,-4619.72774554695,531.8391878374183,-2965.6991339142583,228.3404520026648,-94.54342324971151,451.3694532622314,2629.1357247718,790.3420346762088,5294.1440056006795,1411.167279015958,6295.309378766205,2790.5477249989694,3078.498906411108,2948.749877025056,394.34191247116104,1490.2669437310917
3015.33,11779.435948088547,10298.163312912817,71971.49000000041,23874.228153708453,20468.40125976911,12119,32325,17330.69727360922,-5155.07290952026,553.7182262290733,-3277.706938112661,265.8230000601285,-257.2179036103912,489.93291800835345,2682.6891135406704,857.6302112826523,5446.190044951521,1586.9585122012393,6917.72949252573,3186.9589659932326,3713.5430085437174,3281.281871941087,228.00940459437638,1557.1322423727133
3063.332629735753,14689.87291538456,13026.92212091569,87843.81000000054,28005.564543999564,25740.661753982375,14614,39242,21070.661581101656,-6042.6764972968695,617.0013287599131,-3859.0568952579633,291.9905197028101,-135.1113492963036,533.4848911333398,3714.7059472572037,1245.1742995925656,6466.010080549895,2078.3652530989993,8713.082707390875,4025.7648900014474,3986.889874152752,3969.056717843473,183.07825341589643,1929.0350152519222
3183.3580555555554,15861.436903621074,13704.885641598585,94573.22000000058,29777.667697729517,28264.60640514076,15836,41969,22826.060255530425,-6504.895188922574,669.3736633712183,-4156.544279418767,313.00931628395506,4.7014555275489105,617.4954448147173,3902.8571064960697,1322.841809824855,6886.546894814237,2282.569384712512,9259.244534337739,4414.244392824288,4299.614312177122,4162.333473022549,13.360806587027195,2079.5694187668537
3231.366616638079,18342.002444583697,13897.176992546756,108759.60000000069,33690.748150139945,34598.78925059626,18563,47510,26572.885606716492,-7552.994235913871,848.3413670773492,-5256.634583920691,412.04264192760405,-26.786670166618162,801.7181155593047,4333.669880618065,1488.5166835013545,7569.361942179253,2724.190431204947,10326.433818046376,4980.133572409466,4784.9610663425865,4649.18329284721,-280.8342246385431,2437.8763400562984
3351.3633333333332,20497.282908126832,14766.427711634828,118110.24000000088,36698.07631060278,37793.72495354727,20319,50879,28852.01102421441,-8431.02761109108,960.5299549444994,-5953.299369147278,462.01854761282755,32.28323337335741,943.9404653578295,4717.4989987903355,1830.4977117182189,8087.671305393704,3302.7524812757088,11155.524835137277,5586.954966135591,5350.527334629194,4786.100102738548,-192.75101545093014,2624.4886783434363
3399.38,24601.632877999426,15571.132303208651,135093.14000000147,41222.340928747966,45217.55773841367,23413,57032,33082.10902962835,-9472.117619389019,1286.6078695167744,-7043.823798911402,528.562481293243,56.411646289552294,1169.4376837449972,5814.386977074533,2329.8760459840605,9034.701733247455,4306.694476389099,12336.963299880978,6555.014392893601,5673.200579040622,5511.340956233554,-828.5905140242177,2914.0989719437625
3519.3344444444447,27825.78017563691,14791.166199340505,143066.44000000108,44387.63591494921,48822.744962580095,24940,59719,35064.89292312817,-9992.915105896049,1423.9102623024842,-7617.116635100185,553.416181176318,-96.39543479644493,1248.6953773833338,5938.800030094919,2459.613869266753,9034.72146414748,4870.826758687278,13109.274291493472,7346.1813647160325,5555.038404650044,6710.50295563725,-1140.240815252861,3212.633406467088
3567.341819772528,33715.5590917327,12052.105572997185,160253.38000000102,50543.93114376268,58472.32304738095,28164,66616,39185.02023585699,-11584.08463339902,2149.4699541067002,-9323.941976023061,641.7373624820149,-315.75185705472035,1482.085949216072,6305.076201489132,2630.2749461745366,9227.966640527035,5204.286324276955,14272.714985776196,7773.272137441694,5877.372439163611,8362.851226876855,-2407.2462274822046,5471.581191157423
