t,net_profit,total_reward,total_revenue,total_waiting_cost,total_travel_cost,total_trips,total_requests,total_exit_cost,reward_period_0,profit_period_0,reward_period_1,profit_period_1,reward_period_2,profit_period_2,reward_period_3,profit_period_3,reward_period_4,profit_period_4,reward_period_5,profit_period_5,reward_period_6,profit_period_6,reward_period_7,profit_period_7
2847.33,1160.2476314935875,16389.203554418986,57342.5800000005,21069.727526823477,7715.929749221406,9505,24085,12167.719169536085,-2934.134431241814,47.467833983208955,-1618.6447565662222,23.39508818592245,1315.2234916907662,94.43227929063514,3399.0006215374033,117.13719806021935,5391.72409502197,210.48276782989873,5973.774351748898,225.22545563094175,3823.8645663392003,302.3579529737853,1038.3956158889243,139.7490555389765
2895.3322222222223,1728.3151092364865,19306.00652720397,71843.83000000069,27563.138087157524,9200.965408763148,12006,29461,15773.719976875416,-3502.1659595391866,86.21786004560775,-2201.4424129827403,40.34302037550712,1369.0406729070914,121.45410536846025,4267.967940615142,172.03975888217178,6525.4122477368255,272.86557094966764,7170.0910776052715,314.57143540490205,4354.530543618395,478.0739214354401,1322.5724172433634,242.7494367747092
3015.33,2132.626926661812,21248.49674811803,79474.63000000067,30478.626475917925,9972.137968479636,13471,32325,17775.368807484516,-4041.306002319677,92.30116534500974,-2506.8691888221056,46.38874514932297,1463.8172323192496,137.90121446991105,4805.539949712638,218.42037990525483,6923.276229734087,306.9685424007862,8109.901869460564,371.3807812198853,5005.081547984035,685.0520960266728,1489.055110049452,274.21400214493906
3063.332629735753,2754.5441060640196,27471.825508769638,99418.47000000086,37799.31136438382,12171.057180602693,16572,39242,21976.275946244044,-4314.73700054793,115.65114079238312,-2675.061346961017,58.42610686081544,2315.993668032596,163.30624184876888,6343.704448956452,298.6158281105622,8173.24643826247,377.13741327440204,10499.752630943372,515.3879892285545,5118.065805970269,822.09480796551,2010.8608641134538,403.9245779830229
3183.3580555555554,3033.3020441237454,29282.756064529272,107389.21000000086,40860.65463078808,13182.665165469609,18003,41969,24063.1341392131,-5040.091328475102,134.44871518461335,-2971.1642266085546,63.820629065313575,2649.186224910837,197.82318284500573,6911.1025177821375,332.8554751761445,8804.631990505994,397.1732642462847,11493.618874546059,551.2683928559331,5481.873474065336,903.60216012646,1953.5985378026285,452.31022462400915
3231.366616638079,3510.1054298069994,33969.58286448241,123400.26000000085,45806.86978209347,15263.379368748561,20990,47510,28360.427984675192,-5885.230344357884,154.7091412894037,-3293.8889703305986,76.19110083739436,3179.8999772663374,234.70484264367886,7979.552767308671,355.8076132733184,10033.005915181706,505.42851477860467,13370.243860170916,646.4178190358311,6189.628450493261,1019.7883701434425,2396.3712087504746,517.0580278053523
3351.3633333333332,3789.1923024349667,36683.097826888064,133630.09000000078,49137.94819971968,16824.822292208122,22903,50879,30984.22168118387,-6688.025718577968,160.98442200546677,-3824.898884243871,83.35907787865719,3447.149249238258,254.6761237763112,8595.165296629366,396.6180682601061,10769.071681344518,557.4178729473538,14463.333183590395,734.7600207061499,7205.359609189945,1065.3068768372286,2715.9434097179533,536.0698400237272
3399.38,4392.543769911777,43224.504191506596,152355.9100000013,54568.36132634077,18569.90376663943,26348,57032,35993.14071551309,-7272.672089027633,188.13005417549456,-4101.582445121975,97.24198289644217,4194.915068306509,282.99969895766856,10308.195174343253,468.3607112695214,12398.158256292212,669.1555698994816,16388.07549183941,869.2188852133793,8347.093618129511,1218.4961184549038,2962.3211167453082,598.9407490448896
3519.3344444444447,4865.244154751698,45034.07762590457,161694.57000000065,58675.23633616034,19521.752454035213,28097,59719,38463.50358389975,-7742.964400326325,211.89618263822214,-4466.476896395694,111.51776015189,4502.720854683559,309.9812613400131,10757.475538859506,516.0522865889627,12803.07703160126,775.0609522856279,17340.174874904507,939.1481134212356,8868.672328864974,1351.7173237895004,2971.3982937124842,649.8702745362178
3567.339870527307,6061.202501822769,48299.30845328067,181719.33000000057,67108.95944747698,22804.03818286943,31845,66616,43507.02391637231,-8756.9325497518,491.15722119200444,-5950.814415092314,175.7799651784195,5092.188705504866,409.8500457470191,12015.859707225653,574.387482672392,13879.891064486057,831.1504296675344,19225.206407911974,1015.4789784450381,9853.225860621074,1578.365432270131,2940.6836723753363,985.0329466500098
3688.3358333333335,6297.843042245928,51834.26972290676,191157.49000000054,69657.29597924426,23785.927650230064,33583,69664,45879.9966476181,-9054.63412603687,504.7137871845421,-6199.180939676353,185.02871687581052,5542.032042203172,436.0246888625466,12328.300447542715,616.9150444087717,14572.18858737115,892.9360128856806,20707.912350592887,1045.8165419640793,10699.450741139926,1616.4076323606032,3238.2006197703286,1000.0006177036603
3736.337777777778,7052.426317702094,62097.097679802355,215834.54000000088,76425.77404552125,25924.537123284386,37558,77710,51387.13115139091,-9576.940834662893,531.1382661204049,-6685.884238420052,208.30230193748,6401.377502829604,515.7476292651697,12921.380831562128,731.9097440345237,16336.472021654103,1088.6155252601493,23289.5056633574,1148.0841829587737,14811.957890201784,1759.656758277905,4599.228843280694,1068.971909847363
3856.3527777777776,7676.131975227817,68445.9388195641,229865.40000000087,80517.30561653867,26876.61170797677,39689,81626,54025.54385591965,-8996.408807089749,540.9246950802448,-6851.8411739201165,211.7397703298601,7077.31368184467,553.1093246672729,13435.53043927621,846.4761045328519,16906.19807806655,1250.3665461936855,24996.522658699352,1204.8122744007196,17088.94070445691,1918.3570150271344,4789.683238230292,1150.3462449956548
3904.3567109567457,8271.689115705829,76357.42414211358,250884.68000000092,86622.51020640798,28455.066231755707,43202,88072,59449.67941972146,-9470.734808729334,563.257383356211,-7223.7838819381805,219.0723571615703,7805.441247319513,607.7641751708903,15009.516079325484,918.1840274024757,18476.25981745088,1355.809503282633,27592.43516736375,1329.1810231879679,18926.83238952314,2043.0455572072601,5241.458131798223,1235.37508893638
4024.343888888889,8939.082989523107,78327.31799962786,261803.24000000127,91424.31036014998,29753.16240661653,45139,91095,62298.44923360409,-9585.966373472686,577.17054681497,-7566.105729716334,229.68351509824316,7807.3490276136945,624.1095653429272,15741.453353141695,952.4112687760903,18987.062939656822,1412.1996261103757,28649.38621248335,1451.0319151007548,19494.470124834803,2238.960963253812,4799.668445086888,1453.5155890253961
4072.3479409171077,10189.726305092008,77350.2852063151,285897.14999999985,108228.01326652191,31734.563315713665,49323,98308,68584.28821144784,-11036.736541553,770.2590658117583,-8684.741588863493,281.9766604227524,7852.92555205473,673.1410205828355,17628.422298026195,1027.9365742394673,20091.375938036042,1508.5397740439269,29409.20587040233,1572.54064968336,19026.947424263228,2501.9235984442803,3062.886253948407,1853.4089618629562
4192.331111111111,10989.903257930597,71618.26549763964,297382.2500000002,120116.78177882309,34095.841800623806,51347,101887,71551.36092291163,-12386.56320143392,998.5876112683363,-10501.931154508582,318.7291967170465,7362.739267893831,711.2388967045664,18098.063707819936,1100.6246974504922,20166.253453434998,1564.791626578202,28569.92779932566,1605.7366481188678,17920.363623396897,2630.2683179692767,2389.4120017103332,2059.926263122992
4240.349166666667,12321.735159995693,73824.40530974588,317484.44999999786,130395.25339055732,36482.4555836115,55071,107781,76782.33571608398,-13392.152317013255,1151.0738012322086,-11700.43293990463,357.44989818575306,7340.460244305256,795.7023836747376,19283.183436503063,1203.6624368462592,21232.890829814838,1750.661797775603,30025.294932015364,1796.9825359684937,19010.33051718345,2876.6785598137317,2024.8306068407921,2389.523746497873
4360.354722222222,12967.516271682769,74808.6313214502,328040.51999999647,135757.93780152456,37935.664431565674,57058,110744,79538.28644545749,-14009.043176788278,1234.7691137898394,-12593.15749195324,373.93806028192313,7202.100323864443,864.13305357141,19621.789291117824,1264.075213404608,21336.429043083295,1896.0360771815251,30767.720340075255,1919.3080162986341,19926.90633108716,2985.055990459758,2555.8866609627885,2430.2007466939667
4408.356548821548,13415.916536620383,84659.93364475293,350559.83999999653,141136.19517565522,39728.664202334956,61454,119171,85035.04697725202,-13821.640173660142,1264.1967028533652,-13002.617689490002,395.6936740789088,7847.487089530422,907.1406086752322,21349.405559383336,1326.4428311922136,22721.06772563099,1974.3325066746131,32830.70993352609,1982.6804012914206,22570.133392244872,3083.149984846515,4165.387807585055,2482.2798270069243
