t,net_profit,total_reward,total_revenue,total_waiting_cost,total_travel_cost,total_trips,total_requests,total_exit_cost,reward_period_0,profit_period_0,reward_period_1,profit_period_1,reward_period_2,profit_period_2,reward_period_3,profit_period_3,reward_period_4,profit_period_4,reward_period_5,profit_period_5,reward_period_6,profit_period_6,reward_period_7,profit_period_7
2847.33,0.0,12205.272436972116,56477.55000000031,20183.94886515612,11752.561308752542,9251,24085,12335.767389119206,-3060.1923305198115,0.0,-2095.0497957959233,0.0,585.0832187630525,0.0,2856.4707993546035,0.0,4761.5320563464375,0.0,5874.457767688629,0.0,2785.5928215892877,0.0,497.3778995458756,0.0
2895.3322222222223,0.0,11745.999990561226,70637.79000000042,27387.963671383404,15853.00501862803,11732,29461,15650.821319427441,-4367.353700977671,0.0,-3059.5653840113764,0.0,426.4051538730583,0.0,3539.4325280570997,0.0,5531.703198527187,0.0,6688.9830923623595,0.0,2822.84164669946,0.0,163.55345603120716,0.0
3015.33,0.0,11916.256760647862,77842.99000000046,30205.61478599527,18043.626533962222,13125,32325,17677.49191939463,-5153.669008899704,0.0,-3527.7822662415733,0.0,422.56178361300033,0.0,3878.089409813769,0.0,5708.888055020533,0.0,7426.681283507074,0.0,3222.825569116939,0.0,-61.33806528211845,0.0
3063.330282518506,0.0,13017.251979729532,97243.41000000043,37614.6951638458,24644.185499571176,16077,39242,21967.277356853232,-6486.820047629392,0.0,-4414.112076220825,0.0,618.8024965087549,0.0,4935.722576272932,0.0,6565.315500725611,0.0,9059.581361601224,0.0,2877.369615995815,0.0,-138.607447524566,0.0
3183.3580555555554,0.0,12716.03634948237,105297.3300000004,40758.25006965849,27649.532137580027,17521,41969,24173.511443278876,-7241.732285707211,0.0,-4981.261486075917,0.0,557.1612446469603,0.0,5246.336345833111,0.0,6863.372522838431,0.0,9605.830194148752,0.0,3135.1356707895975,0.0,-468.8058569913206,0.0
3231.3645300546445,0.0,12386.319433541958,121700.5200000003,45620.04358904892,34970.46260621192,20594,47510,28723.694371196747,-8529.964919204896,0.0,-5853.478222422047,0.0,535.3679435671803,0.0,5441.457389297986,0.0,7337.476299018619,0.0,10730.139773464716,0.0,3572.652737539274,0.0,-847.331567718916,0.0
3351.3633333333332,0.0,12417.891871602815,132400.5900000002,49435.43577291783,39022.77261534909,22586,50879,31524.489740129353,-9734.634859789532,0.0,-6820.493678982853,0.0,652.3262415259705,0.0,5613.390642360651,0.0,7809.857362927799,0.0,11503.663938753036,0.0,4172.282930161093,0.0,-778.5007053532856,0.0
3399.38,0.0,10876.167284660314,151295.35000000062,54771.07141079373,48999.986039120144,26001,57032,36648.125265424336,-11377.220945041798,0.0,-8204.545438562473,0.0,504.5875052386675,0.0,6558.0582504361755,0.0,8419.824466151189,0.0,12408.627490720122,0.0,4070.268173346587,0.0,-1503.4322176281526,0.0
3519.3344444444447,0.0,9089.106839359978,160841.90000000005,59026.92451953186,53687.355494024814,27770,59719,39038.51314708181,-12162.731858907131,0.0,-8952.49649145804,0.0,483.9887081882545,0.0,6537.870130588339,0.0,8537.446631784998,0.0,12863.255845290973,0.0,3787.5104895137715,0.0,-2005.7366156411354,0.0
3567.339870527307,0.0,2634.322607320095,181914.96999999997,69065.80247562876,65936.61243787217,31653,66616,44278.23247917703,-14537.546107019298,0.0,-11621.35906082349,0.0,-51.3910266066049,0.0,6655.280092801807,0.0,8980.370599711729,0.0,13725.052058239231,0.0,3371.931824998238,0.0,-3888.015773981502,0.0
